fire;1;2.94384
fire;2;4.61026
fire;3;2.95791
insects;0;22.492
insects;1;19.1503
insects;2;19.6329
insects;3;20.7907
rain;0;0.346803
rain;1;0.343326
rain;2;0.344177
rain;3;0.351318
thunder;0;11.1808
thunder;1;9.48045
thunder;2;10.079
thunder;3;11.8882
windchimes;0;3.19884
windchimes;1;2.92351
windchimes;2;3.19037
windchimes;3;3.18517
wind;0;3.0165
wind;1;2.91046
wind;2;2.98719
wind;3;2.88211
churchOrgan;0;4.66288
churchOrgan;1;5.69454
churchOrgan;2;4.56666
churchOrgan;3;4.83035
filterOsc;0;0.253357
filterOsc;1;0.246251
filterOsc;2;0.239499
filterOsc;3;0.248504
noise;0;0.050526
noise;1;0.050531
noise;2;0.050537
noise;3;0.050547
noiseMetadata;0;0.050527
noiseMetadata;1;0.052044
noiseMetadata;2;0.050536
noiseMetadata;3;0.05054
osc;0;0.203576
osc;1;0.198009
osc;2;0.203221
osc;3;0.20893
osci;0;0.226101
osci;1;0.226517
osci;2;0.226104
osci;3;0.226408
sawtoothLab;0;0.931471
sawtoothLab;1;0.949135
sawtoothLab;2;0.980587
sawtoothLab;3;1.01737
virtualAnalog;0;2.91475
virtualAnalog;1;2.56944
virtualAnalog;2;2.61498
virtualAnalog;3;2.56453
virtualAnalogLab;0;17.3385
virtualAnalogLab;1;12.9974
virtualAnalogLab;2;
virtualAnalogLab;3;15.8915
autopan;0;1.14541
autopan;1;1.17451
autopan;2;1.08516
autopan;3;1.08483
capture;0;0.113425
capture;1;0.113399
capture;2;0.113421
capture;3;0.113422
drumkit;0;0.765667
drumkit;1;0.723915
drumkit;2;0.743942
drumkit;3;0.749448
guitarix;0;4.64454
guitarix;1;4.64412
guitarix;2;4.48414
guitarix;3;4.49675
inlooper;0;1.71595
inlooper;1;1.70508
inlooper;2;1.65701
inlooper;3;1.65692
matrix;0;0.868365
matrix;1;0.876463
matrix;2;0.808377
matrix;3;0.80681
midiTester;0;0.003619
midiTester;1;0.003399
midiTester;2;0.00378
midiTester;3;0.003499
mixer;0;0.583442
mixer;1;0.595618
mixer;2;0.602875
mixer;3;0.592775
statespace;0;0.501657
statespace;1;0.483886
statespace;2;0.483873
statespace;3;0.481818
switcher;0;0.0287
switcher;1;0.028949
switcher;2;0.029124
switcher;3;0.027784
tester2;0;0.18136
tester2;1;0.186145
tester2;2;0.19275
tester2;3;0.192716
tester;0;0.399042
tester;1;0.389057
tester;2;0.394921
tester;3;0.390901
UITester;0;3.68184
UITester;1;3.7756
UITester;2;3.70253
UITester;3;3.7179
freeverb;0;1.95488
freeverb;1;3.03338
freeverb;2;2.22179
freeverb;3;2.98505
fact;0;0.003944
fact;1;0.003779
fact;2;0.003934
fact;3;0.004076
fold;0;0.109054
fold;1;0.115949
fold;2;0.10946
fold;3;0.109418
mesh;0;0.152104
mesh;1;0.14947
mesh;2;0.145445
mesh;3;0.169654
serial;0;0.105976
serial;1;0.105492
serial;2;0.106345
serial;3;0.105416
sum;0;0.270295
sum;1;0.265204
sum;2;0.278112
sum;3;0.274305
flanger;0;0.353808
flanger;1;0.365103
flanger;2;0.360782
flanger;3;0.367164
phaser;0;1.87491
phaser;1;1.51239
phaser;2;1.80518
phaser;3;1.5171
phaserFlangerLab;0;15.7236
phaserFlangerLab;1;11.7073
phaserFlangerLab;2;
phaserFlangerLab;3;13.7928
brass;0;1.50567
brass;1;1.31682
brass;2;1.29408
brass;3;1.33829
brassMIDI;0;1.49335
brassMIDI;1;1.1824
brassMIDI;2;1.28741
brassMIDI;3;1.35523
churchBell;0;3.08214
churchBell;1;3.2976
churchBell;2;3.08864
churchBell;3;2.98892
clarinet;0;0.763948
clarinet;1;0.761947
clarinet;2;0.719633
clarinet;3;0.774267
clarinetMIDI;0;1.36486
clarinetMIDI;1;1.33438
clarinetMIDI;2;1.32169
clarinetMIDI;3;1.22733
djembeMIDI;0;1.09159
djembeMIDI;1;1.07933
djembeMIDI;2;1.12416
djembeMIDI;3;1.08994
elecGuitarMIDI;0;2.82607
elecGuitarMIDI;1;2.05191
elecGuitarMIDI;2;2.61081
elecGuitarMIDI;3;2.21803
englishBell;0;2.99027
englishBell;1;2.94621
englishBell;2;3.03525
englishBell;3;3.02099
blowBottle;0;4.46083
blowBottle;1;5.07651
blowBottle;2;4.80496
blowBottle;3;4.90347
bowed;0;4.78339
bowed;1;4.92677
bowed;2;4.63348
bowed;3;5.2303
brass;0;4.49757
brass;1;4.98036
brass;2;4.81653
brass;3;4.88886
clarinet;0;4.59401
clarinet;1;4.70535
clarinet;2;4.31089
clarinet;3;4.95192
flute;0;4.53563
flute;1;5.51935
flute;2;4.5509
flute;3;5.32041
fluteStk;0;4.33952
fluteStk;1;4.66145
fluteStk;2;4.47268
fluteStk;3;4.91181
glassHarmonica;0;4.42138
glassHarmonica;1;5.05863
glassHarmonica;2;4.49091
glassHarmonica;3;5.29792
NLFeks;0;3.46784
NLFeks;1;5.22108
NLFeks;2;3.94975
NLFeks;3;4.3455
NLFfm;0;4.57587
NLFfm;1;5.10016
NLFfm;2;4.27451
NLFfm;3;5.01001
piano1;0;3.67145
piano1;1;4.83049
piano1;2;
piano1;3;4.72416
saxophony;0;4.17451
saxophony;1;4.64391
saxophony;2;4.16239
saxophony;3;4.99967
sitar;0;2.15515
sitar;1;3.41578
sitar;2;2.23149
sitar;3;2.87335
