piano1;1;4126459087;5.29833
piano1;2;;
piano1;3;549276012;5.52208
saxophony;0;286426780;4.21788
saxophony;1;374232397;4.26551
saxophony;2;250655777;3.75004
saxophony;3;248067826;5.2099
sitar;0;113550458;2.00652
sitar;1;154130551;3.44623
sitar;2;82410944;2.50517
sitar;3;72984283;4.40626
tibetanBowl;0;509328851;5.49381
tibetanBowl;1;655545499;5.98922
tibetanBowl;2;442671145;5.789
tibetanBowl;3;422766958;6.72112
tunedBar;0;315594295;4.57259
tunedBar;1;400305657;5.17893
tunedBar;2;265863309;4.65275
tunedBar;3;250298841;5.95014
uniBar;0;179462974;2.83505
uniBar;1;243097282;4.05173
uniBar;2;146276333;3.23845
uniBar;3;138625489;4.35574
1dDampedWaveEquation;0;1976379362;9.06417
1dDampedWaveEquation;1;1595137245;8.59306
1dDampedWaveEquation;2;2518530688;9.71982
1dDampedWaveEquation;3;1119770848;8.39604
BowedString;0;2949962186;16.961
BowedString;1;1380697686;12.3647
BowedString;2;2724423981;25.3717
BowedString;3;3315784860;17.4254
ControllableNonPhysicalString;0;517820833;11.4611
ControllableNonPhysicalString;1;3729737314;9.81275
ControllableNonPhysicalString;2;1960482455;16.7707
ControllableNonPhysicalString;3;2103715850;9.93571
HammeredString;0;857624812;13.728
HammeredString;1;3574032416;12.8843
HammeredString;2;266800300;26.241
HammeredString;3;1910737601;14.9572
PianoHammeredString;0;93281873;10.942
PianoHammeredString;1;3699928290;9.39455
PianoHammeredString;2;4093151998;13.9184
PianoHammeredString;3;2917980481;11.3713
StiffString;0;488185462;13.3544
StiffString;1;3673529698;11.5068
StiffString;2;1891163708;15.5773
StiffString;3;2101538653;11.0369
flute;0;12676155;1.35909
flute;1;10605962;1.14036
flute;2;10800362;1.23147
flute;3;7934853;1.30981
fluteMIDI;0;15192507;1.63909
fluteMIDI;1;12904101;1.32572
fluteMIDI;2;12983571;1.44058
fluteMIDI;3;9579680;1.465
frenchBell;0;365988098;4.28411
frenchBell;1;430376392;3.92533
frenchBell;2;419844890;4.21996
frenchBell;3;292583224;3.92168
germanBell;0;365988098;4.28451
germanBell;1;430376392;3.91305
germanBell;2;419844890;4.22018
germanBell;3;292583224;3.92026
guitarMIDI;0;13300191;2.09084
guitarMIDI;1;12522907;2.25772
guitarMIDI;2;11359417;2.60251
guitarMIDI;3;9626656;2.1085
karplus;0;1013640;0.773455
karplus;1;980567;0.724715
karplus;2;775306;0.775695
karplus;3;672280;0.804052
marimbaMIDI;0;680310660;5.30255
marimbaMIDI;1;789264387;3.88415
marimbaMIDI;2;831279377;3.88159
marimbaMIDI;3;617835661;2.99232
harmonicOscillator2;0;2876;0.182284
harmonicOscillator2;1;8304;0.182309
harmonicOscillator2;2;3287;0.226689
harmonicOscillator2;3;2971;0.226689
harmonicOscillator3;0;3205;0.18227
harmonicOscillator3;1;8387;0.182287
harmonicOscillator3;2;3290;0.226689
harmonicOscillator3;3;2986;0.226689
harmonicOscillator;0;1126;0.090677
harmonicOscillator;1;3460;0.090677
harmonicOscillator;2;1373;0.090677
harmonicOscillator;3;1134;0.090677
paramOsc;0;1126;0.090677
