nlOsc;1;271
nlOsc;2;285
nlOsc;3;288
2massChain;0;157
2massChain;1;163
2massChain;2;158
2massChain;3;158
tinyString;0;555
tinyString;1;594
tinyString;2;580
tinyString;3;476
pluckedString;0;7791
pluckedString;1;10165
pluckedString;2;6157
pluckedString;3;10395
bowedString;0;9066
bowedString;1;2827
bowedString;2;9058
bowedString;3;9464
triangleMesh;0;4413
triangleMesh;1;4535
triangleMesh;2;4444
triangleMesh;3;3723
construction;0;11180
construction;1;11063
construction;2;10842
construction;3;11520
polyTriangle;0;184
polyTriangle;1;189
polyTriangle;2;184
polyTriangle;3;178
physicalLFO;0;733
physicalLFO;1;597
physicalLFO;2;749
physicalLFO;3;807
modularInterpInstrMIDI;0;13251
modularInterpInstrMIDI;1;12340
modularInterpInstrMIDI;2;13208
modularInterpInstrMIDI;3;11418
nylonGuitarMIDI;0;685
nylonGuitarMIDI;1;669
nylonGuitarMIDI;2;743
nylonGuitarMIDI;3;651
harpe;0;857
harpe;1;787
harpe;2;863
harpe;3;840
karplus32;0;1696
karplus32;1;1702
karplus32;2;1697
karplus32;3;1714
karplus;0;219
karplus;1;219
karplus;2;203
karplus;3;203
russianBell;0;2291
russianBell;1;2041
russianBell;2;2255
russianBell;3;2044
standardBell;0;2294
standardBell;1;2041
standardBell;2;2223
standardBell;3;2043
violin;0;551
violin;1;584
violin;2;545
violin;3;542
violinMIDI;0;665
violinMIDI;1;784
violinMIDI;2;766
violinMIDI;3;655
vocalBP;0;5029
vocalBP;1;5677
vocalBP;2;5763
vocalBP;3;6089
vocalBPMIDI;0;5709
vocalBPMIDI;1;5554
vocalBPMIDI;2;6256
vocalBPMIDI;3;6102
vocalFOF;0;5022
vocalFOF;1;4095
vocalFOF;2;5422
vocalFOF;3;4161
vocalFOFMIDI;0;5092
vocalFOFMIDI;1;4233
vocalFOFMIDI;2;5429
vocalFOFMIDI;3;4306
pitchShifter;0;149
pitchShifter;1;149
pitchShifter;2;149
pitchShifter;3;149
harmonicExciter;0;338
harmonicExciter;1;343
harmonicExciter;2;335
harmonicExciter;3;336
quantizedChords;0;1771
quantizedChords;1;1807
quantizedChords;2;1801
quantizedChords;3;1767
dattorro;0;448
dattorro;1;382
dattorro;2;453
dattorro;3;452
fdnRev;0;13614
fdnRev;1;10258
fdnRev;2;13145
fdnRev;3;12368
freeverb;0;858
freeverb;1;564
freeverb;2;838
freeverb;3;593
greyhole;0;2763
greyhole;1;2132
greyhole;2;2650
greyhole;3;2305
jprev;0;4161
jprev;1;3415
jprev;2;4443
jprev;3;3278
reverbDesigner;0;13614
reverbDesigner;1;10258
reverbDesigner;2;13145
reverbDesigner;3;12368
reverbTank;0;2437
reverbTank;1;2146
reverbTank;2;2423
reverbTank;3;2222
reverbTester;0;147
reverbTester;1;130
reverbTester;2;144
reverbTester;3;134
vital_rev;0;4354
vital_rev;1;3437
vital_rev;2;4568
vital_rev;3;3201
zitaRev;0;1739
zitaRev;1;1306
zitaRev;2;1510
zitaRev;3;1399
zitaRevFDN;0;1379
zitaRevFDN;1;956
zitaRevFDN;2;1333
zitaRevFDN;3;1019
16_channel_volume;0;436
16_channel_volume;1;346
16_channel_volume;2;359
16_channel_volume;3;346
chorus;0;543
chorus;1;500
chorus;2;530
chorus;3;482
chorusForBrowser;0;543
chorusForBrowser;1;500
chorusForBrowser;2;530
chorusForBrowser;3;482
echoForBrowser;0;182
echoForBrowser;1;187
echoForBrowser;2;190
echoForBrowser;3;192
chorus;0;543
chorus;1;500
chorus;2;530
chorus;3;482
effectsForBrowser;0;1419
effectsForBrowser;1;1127
effectsForBrowser;2;1395
effectsForBrowser;3;1261
flanger;0;353
flanger;1;356
flanger;2;352
flanger;3;351
freeverb;0;422
freeverb;1;366
freeverb;2;417
freeverb;3;315
flanger;0;353
flanger;1;356
flanger;2;352
flanger;3;351
flangerForBrowser;0;353
flangerForBrowser;1;356
flangerForBrowser;2;352
flangerForBrowser;3;351
freeverb;0;422
freeverb;1;366
freeverb;2;417
freeverb;3;315
freeverbForBrowser;0;422
freeverbForBrowser;1;366
freeverbForBrowser;2;417
freeverbForBrowser;3;315
sawtooth_synth;0;168
sawtooth_synth;1;168
sawtooth_synth;2;171
sawtooth_synth;3;171
sine_synth;0;151
sine_synth;1;155
sine_synth;2;151
sine_synth;3;151
virtualAnalog;0;2128
virtualAnalog;1;2005
virtualAnalog;2;
virtualAnalog;3;2000
virtualAnalogForBrowser;0;2134
virtualAnalogForBrowser;1;2009
virtualAnalogForBrowser;2;
virtualAnalogForBrowser;3;2014
virtualAnalogWithEffectsForBrowser;0;2134
virtualAnalogWithEffectsForBrowser;1;2009
virtualAnalogWithEffectsForBrowser;2;
virtualAnalogWithEffectsForBrowser;3;2014
volume;0;121
volume;1;121
volume;2;121
volume;3;121
acGuitar;0;2779
acGuitar;1;2629
acGuitar;2;3052
acGuitar;3;2613
elecGuitarEffect;0;1754
elecGuitarEffect;1;1325
elecGuitarEffect;2;1521
elecGuitarEffect;3;1438
myEffect;0;1739
myEffect;1;1306
myEffect;2;1510
myEffect;3;1399
reverb;0;1739
reverb;1;1306
reverb;2;1510
reverb;3;1399
bells;0;2094
bells;1;1724
bells;2;1939
bells;3;1725
bowed;0;408
bowed;1;268
bowed;2;307
bowed;3;276
brass;0;465
brass;1;484
brass;2;445
brass;3;468
clarinet;0;512
clarinet;1;505
clarinet;2;524
clarinet;3;563
crazyGuiro;0;531
crazyGuiro;1;408
crazyGuiro;2;524
crazyGuiro;3;394
drums;0;1177
drums;1;843
drums;2;1154
drums;3;836
dubDub;0;362
dubDub;1;358
dubDub;2;364
dubDub;3;364
elecGuitar;0;781
elecGuitar;1;786
elecGuitar;2;791
elecGuitar;3;740
fm;0;189
fm;1;194
fm;2;189
fm;3;189
frog;0;324
frog;1;285
frog;2;307
frog;3;322
harp;0;187
harp;1;180
harp;2;175
harp;3;180
midiOnly;0;230
midiOnly;1;233
midiOnly;2;223
midiOnly;3;226
multiSynth;0;593
multiSynth;1;548
multiSynth;2;594
multiSynth;3;586
toy;0;387
toy;1;298
toy;2;396
toy;3;381
trumpet;0;349
trumpet;1;311
trumpet;2;339
trumpet;3;339
turenas;0;376
turenas;1;365
turenas;2;379
turenas;3;365
violin2;0;2379
violin2;1;1923
violin2;2;2187
violin2;3;2063
violin;0;2375
violin;1;1904
violin;2;2214
violin;3;2089
vocal;0;5875
vocal;1;5659
vocal;2;6120
vocal;3;6021
panpot;0;138
panpot;1;138
panpot;2;138
panpot;3;138
spat;0;124
spat;1;124
spat;2;124
spat;3;124
